,id,user name,score
999,371399,久南乔,7
1000,436906,不吃少女,7
1001,221206,lausinsaa...,7
1002,312925,BarnettWo...,7
1003,478699,毒舌大表哥,6
1004,352911,Linsway,6
1005,470151,闻道於野,6
1006,132111,花毛,6
1007,317408,苗孜本,6
1008,463515,源翟,6
1009,341419,用户已注销,6
1010,429561,000777,6
1011,150510,AceP,6
1012,276422,zkytl,6
1013,341136,古明地地,6
1014,412037,EimanTan,6
1015,255456,EtherousG...,6
1016,126119,逆火,6
1017,429219,Devilium,6
1018,325393,nagatsuki,6
1019,360670,VennX,6
1020,503904,夜静月明,5
1021,511261,猫佑maoyoo,5
1022,52395,夜间飞行的伊卡洛斯,5
1023,13188,平底锅,5
1024,474162,junepop,5
1025,175763,路人甲_akpgf...,5
1026,463648,轻语游戏S君,5
1027,460115,Potsie,5
1028,377057,ilannnnn,5
1029,149312,道格拉琐,5
1030,49747,Namless,5
1031,299162,全息拖拉机碎片,4
1032,110902,A厂督公,4
1033,478911,科赛Koseani...,4
1034,263871,jedigger,4
1035,488830,呆罗,4
1036,313845,墨熙已,4
1037,315774,君の名は希望,4
1038,240669,薛定谔的熊猫,4
1039,96512,余萧,4
1040,206307,EB高梦博,4
1041,205196,端木無明,4
1042,433465,翼骑说,4
1043,432040,Marcel189...,4
1044,56406,言缜,4
1045,86400,风速,4
1046,420173,左摄提三,3
1047,263817,伊字诀,3
1048,450460,血墨bb,3
1049,466121,一池,3
1050,16073,AWE_LL,3
1051,457111,哆哆爱嘟嘟,3
1052,365156,男爵兔,3
1053,340719,京極堂,3
1054,416105,HiPole小司机,3
1055,197888,BenLast,3
1056,199169,5001,2
1057,396714,王大可_Ni3,2
1058,235093,暗屠生,2
1059,59070,Samai,2
1060,222035,外星蚁哥哥,2
1061,104721,wabi-sabi,2
1062,509830,唐尼,2
1063,17360,thealonee...,2
1064,308137,musicraft,2
1065,409930,疯先生,2
1066,217610,不会解铃的系铃人,2
1067,29458,内向的文远,2
1068,37239,寒烟桑,1
1069,272711,宇宙光波halu,1
1070,279996,水色zzz,1
1071,462665,青菜小,1
1072,369174,二狗_TwoDog,1
1073,176396,dazhi,1
1074,279860,爆一爆鲍勃,0
1075,424936,将作监,0
1076,93493,Forky-23,0
1077,511325,ericma666...,0
1078,218124,AnnsarL,0
1079,363516,某某某喜感,0
1080,313431,ES.自由人,0
1081,423141,Ofanim,0
